freebase_id,type,name
/m/0gnsx,nomination,Academy Award for Best Sound
/m/03ydvbz,nomination,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Leading Role
/m/03ydvbz,nomination,Satellite Award for Best Original Screenplay
/m/085wc3,nomination,European Film Award for Best Film
/m/03ydvbz,nomination,Critics' Choice Movie Award for Best Actor
/m/064kkg,nomination,Golden Raspberry Award for Worst Screenplay
/m/03ydvbz,nomination,Satellite Award for Best Actor – Motion Picture
/m/0bz6sq,nomination,Golden Raspberry Award for Worst Screenplay
/m/0bz6sq,nomination,Golden Raspberry Award for Worst Screen Couple/Ensemble
/m/05z28g,nomination,Golden Raspberry Award for Worst Supporting Actress
/m/064kkg,nomination,Golden Raspberry Award for Worst Original Song
/m/0bz6sq,nomination,Golden Raspberry Award for Worst Original Song
/m/085wc3,nomination,European Film Award for Best Composer
/m/085wc3,nomination,European Film Award for Best Actress
/m/03ydvbz,nomination,Satellite Award for Best Director
/m/03ydvbz,nomination,Independent Spirit Award for Best Supporting Male
/m/03ydvbz,nomination,Independent Spirit Award for Best Director
/m/0bz6sq,nomination,Golden Raspberry Award for Worst Picture
/m/0p9pl,nomination,Academy Award for Best Special Effects
/m/04lg07,nomination,BIFA Award for Best Performance by an Actress in a British Independent Film
/m/03ydvbz,nomination,Independent Spirit Award for Best Male Lead
/m/063m9m,nomination,Hugo Award for Best Dramatic Presentation
/m/0fqs32p,nomination,David di Donatello for Best Director
/m/09hfdw,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/09hfdw,nomination,"Academy Award for Best Art Direction, Black and White"
/m/0p9pl,nomination,"Academy Award for Best Score, Adaptation or Treatment"
/m/03ydvbz,nomination,Writers Guild of America Award for Best Original Screenplay
/m/03ydvbz,nomination,NAACP Image Award for Outstanding Independent Motion Picture
/m/03cb8xc,nomination,Hong Kong Film Award for Best Original Film Song
/m/0gnsx,nomination,"Academy Award for Best Score, Adaptation or Treatment"
/m/085wc3,nomination,European Film Award for Best Supporting Performance
/m/03cd0x,award,Golden Raspberry Award for Worst Actress
/m/0cvqr2,award,BAFTA Award for Best Actor in a Leading Role
/m/0gllkt,award,IIFA Award for Best Movie
/m/0gllkt,award,Zee Cine Award for Best Actor – Male
/m/03cd0x,award,Golden Raspberry Award for Worst Screenplay
/m/03cd0x,award,Golden Raspberry Award for Worst Picture
/m/0gllkt,award,Screen Award for Best Actor
/m/0gllkt,award,IIFA Award for Best Sound Re-Recording
/m/0gllkt,award,IIFA Award for Best Director
/m/0gllkt,award,IIFA Award for Best Editing
/m/0gllkt,award,IIFA Award for Best Actor
/m/0gllkt,award,Zee Cine Award for Best Editing
/m/04vq33,award,National Board of Review: Top Ten Films
/m/0gllkt,award,National Film Award for Best Popular Film Providing Wholesome Entertainment
/m/0gllkt,award,Zee Cine Award for Best Dialogue
/m/0gllkt,award,Zee Cine Award for Best Film
/m/0gllkt,award,Apsara Award for Best Actor in a Leading Role
/m/0gllkt,award,Apsara Award for Best Director
/m/0gllkt,award,Apsara Award for Best Film
/m/0gllkt,award,IIFA Award for Best Cinematography
/m/0gllkt,award,IIFA Award for Best Story
/m/0gllkt,award,IIFA Award for Best Sound Recording
/m/0gllkt,award,Zee Cine Award for Best Cinematography
/m/04vq33,award,"Academy Award for Best Cinematography, Color"
/m/04vq33,award,"Academy Award for Best Costume Design, Color"
/m/03cd0x,award,Golden Raspberry Award for Worst Director
/m/0gllkt,award,IIFA Award for Best Screenplay
/m/0gllkt,award,Filmfare Award for Best Cinematographer
/m/0gllkt,award,Filmfare Award for Best Action
/m/0gllkt,award,Filmfare Award for Best Actor
/m/0gllkt,award,Filmfare Award for Best Editing
/m/0gllkt,award,Filmfare Critics Award for Best Movie
/m/07try1,award,Ophir Award for best feature film
/m/0qmfk,award,Academy Award for Best Cinematography
/m/0kv4p0,award,César Award for Best Supporting Actress
/m/0qmfk,award,Academy Award for Best Production Design
/m/082scv,award,Golden Raspberry Award for Worst New Star
/m/0bh9xj1,award,Annie Award
/m/082633,award,Golden Raspberry Award for Worst Actress
/m/082scv,award,Golden Raspberry Award for Worst Actress
/m/0qmfk,award,Academy Award for Best Costume Design
/m/0cc0d2,award,Golden Bear
/m/0pvbh,award,Cannes Film Festival Grand Prix
/m/034qrh,award,MTV Movie Award for Best Villain
/m/082scv,award,Golden Raspberry Award for Worst Director
/m/0fgpvf,award,European Film Award for Best Cinematographer
/m/02krtf,award,Filmfare Award for Best Film
/m/082scv,award,Golden Raspberry Award for Worst Screenplay
/m/082scv,award,Golden Raspberry Award for Worst Musical Score
/m/03qfwq7,award,National Board of Review Award for Best Film
/m/02krtf,award,National Film Award for Best Feature Film in Hindi
/m/082scv,award,Golden Raspberry Award for Worst Picture
/m/02rx2m5,award,National Board of Review: Top Ten Films
/m/05dl1s,award,Academy of Canadian Cinema and Television Award for Best Motion Picture
/m/03qfwq7,award,National Board of Review: Top Ten Films
/m/016f62,award,National Board of Review: Top Ten Films
/m/0qmfk,award,National Board of Review: Top Ten Films
/m/0cc0d2,award,National Board of Review: Top Ten Films
/m/05dl1s,award,AACTA Award for Best Cinematography
/m/03qfwq7,award,Academy Award for Best Original Dramatic or Comedy Score
/m/027m67,award,Hong Kong Film Award for Best Film
/m/0f21n_,award,Goya Award for Best Spanish Language Foreign Film
/m/08lcbw,nomination,AACTA Award for Best Original Music Score
/m/074x3d,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/074x3d,nomination,Academy Award for Best International Feature Film
/m/08lcbw,nomination,AACTA Award for Best Film
/m/0df92l,nomination,Academy Award for Best Costume Design
/m/09rv_d2,nomination,AACTA Award for Best Editing
/m/09rv_d2,nomination,AACTA Award for Best Original Music Score
/m/02pjc1h,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/011yfd,nomination,Academy Award for Best Picture
/m/0bmhvpr,nomination,Academy Award for Best Picture
/m/04ycsd0,nomination,Academy Award for Best Documentary Feature Film
/m/09rv_d2,nomination,AACTA Award for Best Actor in a Supporting Role
/m/09rv_d2,nomination,AACTA Award for Best Actor in a Leading Role
/m/09rv_d2,nomination,AACTA Award for Best Cinematography
/m/09rv_d2,nomination,AACTA Award for Best Costume Design
/m/011yfd,nomination,Academy Award for Best Director
/m/0bmhvpr,nomination,Academy Award for Best Director
/m/011yfd,nomination,Academy Award for Best Actor
/m/0bmhvpr,nomination,Academy Award for Best Actor
/m/03lb7_,nomination,Academy Award for Best International Feature Film
/m/0640k56,nomination,Academy Award for Best International Feature Film
/m/03d1hn1,nomination,Academy Award for Best International Feature Film
/m/03c7xwb,nomination,Academy Award for Best International Feature Film
/m/03d1hnd,nomination,Academy Award for Best International Feature Film
/m/011yfd,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0bmhvpr,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/05n58t,nomination,Academy Award for Best Original Dramatic or Comedy Score
/m/0bmhvpr,nomination,Academy Award for Best Film Editing
/m/02616b,nomination,"Academy Award for Best Cinematography, Color"
/m/01cz7r,nomination,European Film Award for Best Film
/m/011yfd,nomination,Academy Award for Best Original Dramatic Score
/m/0c_194,nomination,Golden Raspberry Award for Worst Original Song
/m/0640k56,nomination,BIFA Award for Best Foreign Independent Film
/m/03cn2td,award,Filmfare Award for Best Film – Malayalam
/m/02r7rth,award,Academy Award for Best Actress
/m/02r7rth,award,Academy Award for Best Supporting Actress
/m/0glbqt,award,"Academy Award for Best Writing, Adapted Screenplay"
/m/027j3b_,award,Golden Bear
/m/0glbqt,award,Academy Award for Best Costume Design
/m/0glbqt,award,Academy Award for Best Production Design
/m/0glbqt,award,Academy Award for Best Original Score
/m/04y9gdk,award,Academy Award for Best Animated Short Film
/m/027wmt9,award,Academy Award for Best Animated Short Film
/m/0glbqt,award,Golden Globe Award for Best Screenplay
/m/0c3nc,award,Golden Globe Award for Best Motion Picture – Musical or Comedy
/m/012gk9,award,Golden Raspberry Award for Worst Actor
/m/0glbqt,award,Golden Globe Award for Best Director
/m/0glbqt,award,Golden Globe Award for Best Actor – Motion Picture Drama
/m/012gk9,award,Golden Raspberry Award for Worst Director
/m/0glbqt,award,Golden Globe Award for Best Motion Picture – Drama
/m/012gk9,award,Golden Raspberry Award for Worst Picture
/m/0glbqt,award,Golden Globe Award for Best Original Score
/m/0g5qmbz,award,European Film Award for Best Documentary
/m/01h7bb,award,National Board of Review: Top Ten Films
/m/02r7rth,award,National Board of Review: Top Ten Films
/m/0glbqt,award,National Board of Review: Top Ten Films
/m/0blpg,award,National Board of Review: Top Ten Films
/m/0glbqt,award,Grammy Award for Best Score Soundtrack for Visual Media
/m/0glbqt,award,Silver nugget for the best foreign film
/m/0glbqt,award,"Academy Award for Best Cinematography, Color"
/m/0glbqt,award,"Academy Award for Best Costume Design, Color"
/m/0glbqt,award,"Academy Award for Best Art Direction, Color"
/m/09s75k,award,Sundance Film Festival U.S. Dramatic Grand Jury Prize Award
/m/01r7nl,award,Academy of Canadian Cinema and Television Award for Best Motion Picture
/m/0m63c,award,Academy Award for Best Original Score
/m/0gwjw0c,award,"Academy Award for Best Writing, Original Screenplay"
/m/0p_qr,award,"Academy Award for Best Writing, Original Screenplay"
/m/01tlwb,award,Golden Raspberry Award for Worst New Star
/m/0998bv,award,Academy Award for Best Documentary (Short Subject)
/m/0g4j900,award,Sitges Film Festival Best Screenplay award
/m/0p_qr,award,Academy Award for Best Actress
/m/0p_qr,award,Academy Award for Best Actor
/m/04x6nr,award,Academy Award for Best Documentary Feature Film
/m/0gwjw0c,award,Academy Award for Best Supporting Actor
/m/0p_qr,award,Golden Globe Award for Best Actress – Motion Picture Drama
/m/0b6fydg,award,Nordic Council Film Prize
/m/0p_qr,award,Los Angeles Film Critics Association Award for Best Actress
/m/0p_qr,award,Los Angeles Film Critics Association Award for Best Actor
/m/0p_qr,award,Cannes Film Festival Award for Best Actor
/m/01r7ny,award,National Board of Review: Top Ten Films
/m/0gwjw0c,award,National Board of Review: Top Ten Films
/m/0p_qr,award,National Board of Review: Top Ten Films
/m/02q2br,award,National Board of Review: Top Ten Films
/m/0dnkmq,award,Film and Television Music Award for Top Box Office Films
/m/0gfnrzj,award,Amanda Award for Best Film
/m/06v5sr,award,Ophir Award for best feature film
/m/0p_qr,award,Golden Globe Award for Best Actor – Motion Picture Drama
/m/0p_qr,award,Los Angeles Film Critics Association Award for Best Film
/m/03dbgn,award,MTV Movie Award for Best Breakthrough Performance
/m/03h1cld,award,Golden Leopard
/m/0p_qr,award,New York Film Critics Circle Award for Best Actor
/m/0p_qr,award,National Board of Review Award for Best Actor
/m/03dbgn,award,MTV Movie Award for Best Villain
/m/080lfgp,award,Silver George for Best Director
/m/02vzml4,award,AACTA Award for Best Cinematography
/m/02vzml4,award,AACTA Award for Best Actress in a Leading Role
/m/02vzml4,award,AACTA Award for Best Costume Design
/m/02vzml4,award,AACTA Award for Best Direction
/m/02vzml4,award,AACTA Award for Best Editing
/m/02vzml4,award,AACTA Award for Best Original Music Score
/m/02vzml4,award,AACTA Award for Best Production Design
/m/02vzml4,award,Australian Film Institute Award for Best Screenplay
/m/04984j,award,Golden Raspberry Award for Worst Actress
/m/05d9hq,award,Golden Shell
/m/048r1l,award,Golden Lion
/m/03b1jx,award,Golden Bear
/m/0dfyvj,award,AACTA Award for Best Film
/m/0dfyvj,award,AACTA Award for Best Cinematography
/m/0dfyvj,award,AACTA Award for Best Direction
/m/0dfyvj,award,AACTA Award for Best Editing
/m/0dfyvj,award,AACTA Award for Best Original Screenplay
/m/0dfyvj,award,AACTA Award for Best Sound
/m/048r1l,award,Hundred Flowers Award for Best Picture
/m/02ppzbn,award,Sitges Film Festival Best Actress award
/m/03m7231,award,Jussi Award for Best Film
/m/027t_2x,award,Tromsø International Film Festival's audience award
/m/03cn3kt,award,Filmfare Award for Best Film – Malayalam
/m/06823p,award,"Academy Award for Best Writing, Original Screenplay"
/m/09jqbr,award,Palme d'Or
/m/04115hs,award,Annecy Cristal for a Feature Film
/m/09g6k8r,award,Nandi Award for Best Music Director
/m/09g6k8r,award,Nandi Award for Best Actor
/m/09g6k8r,award,Nandi Award for Best Female Comedian
/m/0h16913,award,Hundred Flowers Award for Best Picture
/m/0h16913,award,Hong Kong Film Critics Society Awards for Best Film
/m/06823p,award,Jameson People's Choice Award for Best Actor
/m/09f38n,award,Golden Raspberry Award for Worst Original Song
/m/0h16913,award,Hong Kong Film Award for Best Film
/m/0h16913,award,Asian Film Award for Best Film
/m/05h4rg,award,National Board of Review: Top Ten Films
/m/06823p,award,European Film Award for Best Director
/m/06823p,award,European Film Award - People's Choice Award for Best Director
/m/06823p,award,European Film Award for Best Screenwriter
/m/02rjf3x,award,European Film Award for Best Actor
/m/06823p,award,European Film Award for Best Film
/m/01r9zb,award,Los Angeles Film Critics Association Award for Best Foreign Language Film
/m/0dr_4,nomination,Academy Award for Best Actress
/m/0dr_4,nomination,Academy Award for Best Picture
/m/0dr_4,nomination,Academy Award for Best Director
/m/08ct6,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/03hmt9b,nomination,Academy Award for Best Picture
/m/0dr_4,nomination,Academy Award for Best Supporting Actress
/m/04zy34r,nomination,Academy Award for Best Documentary Feature Film
/m/09v7r2p,nomination,Academy Award for Best Sound
/m/03qpd_4,nomination,Academy Award for Best Actress
/m/094s7j,nomination,Academy Award for Best International Feature Film
/m/03qpd_4,nomination,Academy Award for Best Supporting Actress
/m/0dr_4,nomination,Academy Award for Best Original Song
/m/08ct6,nomination,Academy Award for Best Director
/m/03hmt9b,nomination,Academy Award for Best Director
/m/0dr_4,nomination,Academy Award for Best Sound Editing
/m/0dr_4,nomination,Academy Award for Best Visual Effects
/m/0dr_4,nomination,Academy Award for Best Makeup and Hairstyling
/m/03hmt9b,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0dr_4,nomination,Academy Award for Best Production Design
/m/0dr_4,nomination,Academy Award for Best Film Editing
/m/08ct6,nomination,BAFTA Award for Best Film
/m/03hmt9b,nomination,Academy Award for Best Cinematography
